repo_id,author,downloads,likes,last_modified,created_at,description,so101_mentioned,is_eval_like,task_pick_and_place,task_pour_liquids,task_laundry_folding,best_task,best_task_score,total_task_score,num_episodes,codebase_version,robot_type,video_files_size_in_mb,data_files_size_in_mb,author_has_eval
jonathm126/eval_so101_pick_pen_v3_real_v0,jonathm126,23,0,2026-02-06T15:11:41+00:00,2026-02-06T14:45:57+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 20, ""total_frames"": 16637, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 500, ""fps"": 30, ""splits""",True,True,1,0,0,pick_and_place,1,1,20,v3.0,so101_follower,500.0,100.0,True
Tsagkas/dataset-test-v3,Tsagkas,37,0,2026-02-06T14:58:04+00:00,2026-02-06T14:56:48+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 30, ""total_frames"": 1758, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"":",True,False,0,0,0,pick_and_place,0,0,30,v3.0,so101_follower,200.0,100.0,False
mgm136044/PicknPlace,mgm136044,62,0,2026-02-06T14:37:33+00:00,2026-02-03T07:09:58+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 100, ""total_frames"": 32982, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,2,0,0,pick_and_place,2,2,100,v3.0,so_follower,200.0,100.0,False
jonathm126/eval_so101_car_pick_and_place_96_episodes_v1_real_v0,jonathm126,20,0,2026-02-06T14:37:08+00:00,2026-02-06T13:32:07+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 24, ""total_frames"": 16048, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 500, ""fps"": 30, ""splits""",True,True,2,0,0,pick_and_place,2,2,24,v3.0,so101_follower,500.0,100.0,True
qownscks/jiho_16go,qownscks,21,0,2026-02-06T13:28:51+00:00,2026-02-06T13:28:31+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 17, ""total_frames"": 3567, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,17,v3.0,so_follower,200.0,100.0,False
qownscks/jiho_14go,qownscks,24,0,2026-02-06T13:01:14+00:00,2026-02-06T13:00:29+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 47, ""total_frames"": 9611, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,47,v3.0,so_follower,200.0,100.0,False
jonathm126/eval_so101_car_pick_and_place_25_episodes_v0_real_v0,jonathm126,16,0,2026-02-06T12:51:25+00:00,2026-02-06T12:33:59+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 24, ""total_frames"": 18530, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 500, ""fps"": 30, ""splits""",True,True,2,0,0,pick_and_place,2,2,24,v3.0,so101_follower,500.0,100.0,True
qownscks/jiho_12go,qownscks,31,0,2026-02-06T12:17:07+00:00,2026-02-06T12:02:31+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 22, ""total_frames"": 4902, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,22,v3.0,so_follower,200.0,100.0,False
jonathm126/eval_so101_car_pick_and_place_50_episodes_v4_real_v0,jonathm126,16,0,2026-02-06T11:59:16+00:00,2026-02-06T11:43:36+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 24, ""total_frames"": 16071, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 500, ""fps"": 30, ""splits""",True,True,2,0,0,pick_and_place,2,2,24,v3.0,so101_follower,500.0,100.0,True
qownscks/jiho_11go,qownscks,26,0,2026-02-06T11:47:46+00:00,2026-02-06T11:47:26+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 14, ""total_frames"": 3439, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,14,v3.0,so_follower,200.0,100.0,False
qownscks/bae_add3,qownscks,16,0,2026-02-06T10:50:25+00:00,2026-02-06T09:19:54+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 145, ""total_frames"": 25777, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,0,0,0,pick_and_place,0,0,145,v3.0,so_follower,200.0,100.0,False
qownscks/jiho_no2_1,qownscks,20,0,2026-02-06T10:43:31+00:00,2026-02-06T10:42:47+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 40, ""total_frames"": 10142, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,40,v3.0,so_follower,200.0,100.0,False
louis126584/so101-test5,louis126584,21,0,2026-02-06T10:24:09+00:00,2026-02-06T09:43:34+00:00,"Dataset Card for Dataset Name This dataset card aims to be a base template for new datasets. It has been generated using this raw template. Dataset Structure ## 数据集结构 meta/info.json: { ""codebase_version"": ""v3.0"", ""代码库版本"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 136, ""total_frames"": 11",True,False,0,0,0,pick_and_place,0,0,136,v3.0,so_follower,200.0,100.0,True
qownscks/jiho_no2,qownscks,57,0,2026-02-06T10:13:56+00:00,2026-02-03T07:17:03+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 87, ""total_frames"": 20128, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,87,v3.0,so_follower,200.0,100.0,False
dtakehara/so101_v042_12,dtakehara,19,0,2026-02-06T09:45:54+00:00,2026-02-06T09:45:25+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 50, ""total_frames"": 14478, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,0,0,0,pick_and_place,0,0,50,v3.0,so101_follower,200.0,100.0,False
deepakbp/record-test,deepakbp,32,0,2026-02-06T09:32:57+00:00,2026-02-05T23:35:54+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 50, ""total_frames"": 30089, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,50,v3.0,so_follower,200.0,100.0,False
dtakehara/so101_v042_11,dtakehara,17,0,2026-02-06T08:50:57+00:00,2026-02-06T08:50:23+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 50, ""total_frames"": 14497, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,0,0,0,pick_and_place,0,0,50,v3.0,so101_follower,200.0,100.0,False
dtakehara/so101_v042_10,dtakehara,23,0,2026-02-06T08:15:35+00:00,2026-02-06T08:13:38+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 60, ""total_frames"": 17395, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,0,0,0,pick_and_place,0,0,60,v3.0,so101_follower,200.0,100.0,False
rads2/so101_pick_cube_v2.01,rads2,27,0,2026-02-06T07:38:54+00:00,2026-02-06T05:31:39+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 40, ""total_frames"": 13427, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 500, ""fps"": 15, ""splits""",True,False,2,0,0,pick_and_place,2,2,40,v3.0,so101_follower,500.0,100.0,False
ksj0202/clean-pens,ksj0202,45,0,2026-02-06T07:38:49+00:00,2026-01-26T01:54:16+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 40, ""total_frames"": 38044, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,40,v3.0,so_follower,200.0,100.0,False
ksj0202/clean-pens-outside,ksj0202,32,0,2026-02-06T07:19:19+00:00,2026-02-06T04:40:33+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 50, ""total_frames"": 83537, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,50,v3.0,so_follower,200.0,100.0,False
tinkerbuggy/synthetic-camera,tinkerbuggy,28,0,2026-02-06T07:12:15+00:00,2026-02-06T06:47:55+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 10, ""total_frames"": 11388, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,10,v3.0,so_follower,200.0,100.0,False
rads2/so101_pick_cube_v2.0,rads2,27,0,2026-02-06T07:03:19+00:00,2026-02-06T01:35:32+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 15, ""total_frames"": 4827, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 500, ""fps"": 15, ""splits"":",True,False,2,0,0,pick_and_place,2,2,15,v3.0,so101_follower,500.0,100.0,False
qownscks/bae_add2,qownscks,21,0,2026-02-06T06:59:35+00:00,2026-02-06T06:59:19+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 11, ""total_frames"": 1807, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,11,v3.0,so_follower,200.0,100.0,False
bluephysi01/so101_test43,bluephysi01,52,0,2026-02-06T06:58:45+00:00,2026-02-06T02:27:30+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 75, ""total_frames"": 67592, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,0,0,0,pick_and_place,0,0,75,v3.0,bi_so_follower,200.0,100.0,False
sapanostic/so101_pick_cube_v2.01,sapanostic,72,0,2026-02-06T06:39:21+00:00,2026-02-05T07:52:40+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 26, ""total_frames"": 9160, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 15, ""splits"": {",True,False,2,0,0,pick_and_place,2,2,50,v3.0,so_follower,200.0,100.0,False
funzin-jskim/SO101-bimanual-handover_tube_e2e,funzin-jskim,23,0,2026-02-06T06:18:39+00:00,2026-02-06T06:18:28+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 150, ""total_frames"": 23225, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits",True,False,0,0,0,pick_and_place,0,0,150,v3.0,bi_so_follower,200.0,100.0,False
funzin-jskim/handover_tube_e2e_20260206_140300_9,funzin-jskim,20,0,2026-02-06T06:14:21+00:00,2026-02-06T06:14:00+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 15, ""total_frames"": 2766, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"":",False,False,0,0,0,pick_and_place,0,0,15,v3.0,bi_so_follower,200.0,100.0,False
tron-robotics/so101-transfer-cube-cosmos-1000,tron-robotics,337,0,2026-02-06T06:06:27+00:00,2026-02-06T06:01:56+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 1000, ""total_frames"": 414835, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 500, ""fps"": 30, ""spli",True,False,2,0,0,pick_and_place,2,2,1000,v3.0,so101_follower,500.0,100.0,False
funzin-jskim/handover_tube_e2e_20260206_140300_8,funzin-jskim,19,0,2026-02-06T06:05:49+00:00,2026-02-06T06:05:29+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 15, ""total_frames"": 2618, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"":",False,False,0,0,0,pick_and_place,0,0,15,v3.0,bi_so_follower,200.0,100.0,False
funzin-jskim/handover_tube_e2e_20260206_140300_7,funzin-jskim,21,0,2026-02-06T05:57:51+00:00,2026-02-06T05:57:35+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 15, ""total_frames"": 2011, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"":",False,False,0,0,0,pick_and_place,0,0,15,v3.0,bi_so_follower,200.0,100.0,False
funzin-jskim/handover_tube_e2e_20260206_140300_6,funzin-jskim,18,0,2026-02-06T05:51:06+00:00,2026-02-06T05:50:34+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 15, ""total_frames"": 2515, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"":",False,False,0,0,0,pick_and_place,0,0,15,v3.0,bi_so_follower,200.0,100.0,False
funzin-jskim/handover_tube_e2e_20260206_140300_5,funzin-jskim,17,0,2026-02-06T05:43:04+00:00,2026-02-06T05:42:45+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 15, ""total_frames"": 2276, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"":",False,False,0,0,0,pick_and_place,0,0,15,v3.0,bi_so_follower,200.0,100.0,False
funzin-jskim/handover_tube_e2e_20260206_140300_4,funzin-jskim,19,0,2026-02-06T05:35:49+00:00,2026-02-06T05:35:32+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 15, ""total_frames"": 2027, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"":",False,False,0,0,0,pick_and_place,0,0,15,v3.0,bi_so_follower,200.0,100.0,False
Charlieisme/eval_so101_multicam_v23,Charlieisme,17,0,2026-02-06T05:30:20+00:00,2026-02-06T05:29:34+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 10, ""total_frames"": 11951, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",True,True,0,0,0,pick_and_place,0,0,10,v3.0,so_follower,200.0,100.0,True
funzin-jskim/handover_tube_e2e_20260206_140300_3,funzin-jskim,16,0,2026-02-06T05:29:28+00:00,2026-02-06T05:29:11+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 15, ""total_frames"": 2014, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"":",False,False,0,0,0,pick_and_place,0,0,15,v3.0,bi_so_follower,200.0,100.0,False
funzin-jskim/handover_tube_e2e_20260206_140300_2,funzin-jskim,15,0,2026-02-06T05:23:28+00:00,2026-02-06T05:23:05+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 15, ""total_frames"": 2177, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"":",False,False,0,0,0,pick_and_place,0,0,15,v3.0,bi_so_follower,200.0,100.0,False
funzin-jskim/handover_tube_e2e_20260206_140300_1,funzin-jskim,15,0,2026-02-06T05:16:58+00:00,2026-02-06T05:16:37+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 15, ""total_frames"": 2433, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"":",False,False,0,0,0,pick_and_place,0,0,15,v3.0,bi_so_follower,200.0,100.0,False
funzin-jskim/handover_tube_e2e_20260206_140300_0,funzin-jskim,16,0,2026-02-06T05:09:50+00:00,2026-02-06T05:09:35+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 15, ""total_frames"": 2388, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"":",False,False,0,0,0,pick_and_place,0,0,15,v3.0,bi_so_follower,200.0,100.0,False
funzin-jskim/SO101-bimanual-handover_tube,funzin-jskim,16,0,2026-02-06T04:53:22+00:00,2026-02-06T04:53:15+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 90, ""total_frames"": 8335, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"":",True,False,0,0,0,pick_and_place,0,0,90,v3.0,bi_so_follower,200.0,100.0,False
funzin-jskim/handover_tube_20260206_124439_5,funzin-jskim,16,0,2026-02-06T04:12:31+00:00,2026-02-06T04:12:12+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 15, ""total_frames"": 1461, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"":",False,False,0,0,0,pick_and_place,0,0,15,v3.0,bi_so_follower,200.0,100.0,False
funzin-jskim/handover_tube_20260206_124439_4,funzin-jskim,15,0,2026-02-06T04:07:44+00:00,2026-02-06T04:07:26+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 15, ""total_frames"": 1297, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"":",False,False,0,0,0,pick_and_place,0,0,15,v3.0,bi_so_follower,200.0,100.0,False
funzin-jskim/handover_tube_20260206_124439_3,funzin-jskim,17,0,2026-02-06T04:03:17+00:00,2026-02-06T04:02:59+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 15, ""total_frames"": 1447, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"":",False,False,0,0,0,pick_and_place,0,0,15,v3.0,bi_so_follower,200.0,100.0,False
funzin-jskim/handover_tube_20260206_124439_2,funzin-jskim,15,0,2026-02-06T03:58:18+00:00,2026-02-06T03:58:04+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 15, ""total_frames"": 1133, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"":",False,False,0,0,0,pick_and_place,0,0,15,v3.0,bi_so_follower,200.0,100.0,False
funzin-jskim/handover_tube_20260206_124439_1,funzin-jskim,17,0,2026-02-06T03:54:18+00:00,2026-02-06T03:54:04+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 15, ""total_frames"": 1418, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"":",False,False,0,0,0,pick_and_place,0,0,15,v3.0,bi_so_follower,200.0,100.0,False
funzin-jskim/handover_tube_20260206_124439_0,funzin-jskim,16,0,2026-02-06T03:49:37+00:00,2026-02-06T03:49:23+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 15, ""total_frames"": 1579, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"":",False,False,0,0,0,pick_and_place,0,0,15,v3.0,bi_so_follower,200.0,100.0,False
