repo_id,author,downloads,likes,last_modified,created_at,is_eval_like,task_pick_and_place,task_pour_liquids,task_laundry_folding,best_task,best_task_score,total_task_score,codebase_version,robot_type,total_episodes,total_frames,total_tasks,total_videos,total_chunks,chunks_size,fps,data_files_size_in_mb,video_files_size_in_mb,num_cameras,camera_names,camera_config
qownscks/jiho_no2,qownscks,58,0,2026-02-06T10:13:56+00:00,2026-02-03T07:17:03+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,87,20128,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/bae_add2,qownscks,22,0,2026-02-06T06:59:35+00:00,2026-02-06T06:59:19+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,11,1807,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/jiho_final_test,qownscks,24,0,2026-02-03T13:37:48+00:00,2026-02-03T13:37:35+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,266,61974,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/jiho_time,qownscks,25,0,2026-02-03T13:05:36+00:00,2026-02-03T13:02:56+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,266,61974,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/jiho_gogo,qownscks,19,0,2026-02-03T12:47:46+00:00,2026-02-03T12:43:33+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,266,61974,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/jiho_letgo_white,qownscks,40,0,2026-02-03T12:28:03+00:00,2026-02-03T10:55:37+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,138,29553,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/jiho_fishtoy_1,qownscks,24,0,2026-02-03T10:48:28+00:00,2026-02-03T10:47:59+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,128,32421,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/jiho_letgo_1,qownscks,30,0,2026-02-03T09:35:34+00:00,2026-02-03T09:34:22+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,72,17611,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/jiho_letgo,qownscks,36,0,2026-02-03T08:31:25+00:00,2026-02-03T07:49:41+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,48,12210,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/bae_fishtoy_1,qownscks,49,0,2026-02-01T06:34:17+00:00,2026-02-01T06:33:31+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,232,45593,3,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/bae_fixed_arm,qownscks,45,0,2026-02-01T06:31:36+00:00,2026-02-01T06:31:25+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,10,1064,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/bae_white_111,qownscks,26,0,2026-01-31T14:16:35+00:00,2026-01-31T14:15:52+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,111,18625,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/bae_brown_111,qownscks,31,0,2026-01-31T12:46:06+00:00,2026-01-31T11:17:28+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,111,25904,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/jiho_first,qownscks,21,0,2026-01-27T16:32:01+00:00,2026-01-27T16:30:47+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,59,17252,1,,,1000,30,100,500,2,"up,wrist","2cam:up,wrist"
qownscks/red_bounding_banana,qownscks,9,0,2025-11-19T07:57:25+00:00,2025-11-19T07:56:07+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,55,31979,1,,,1000,30,100,500,2,"up,wrist","2cam:up,wrist"
reKaf1T/testmission,reKaf1T,11,0,2025-12-26T09:26:45+00:00,2025-12-26T08:18:22+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,17,27061,1,,,1000,30,100,200,2,"top,wrist","2cam:top,wrist"
roboseasy/pick_and_place_total,roboseasy,0,0,2026-02-15T08:29:10+00:00,2026-02-15T06:16:12+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,121,32490,1,,,1000,30,100,200,2,"front,side","2cam:front,side"
roboseasy/pick_and_place_total1,roboseasy,0,0,2026-02-15T05:53:22+00:00,2026-02-15T05:53:05+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,80,21645,1,,,1000,30,100,200,2,"front,side","2cam:front,side"
roboseasy/pick_and_place,roboseasy,35,0,2026-02-15T04:50:57+00:00,2026-02-15T04:50:12+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,60,16609,1,,,1000,30,100,200,2,"front,side","2cam:front,side"
roboseasy/classify_color_balls,roboseasy,29,0,2026-01-10T20:39:38+00:00,2026-01-10T14:09:25+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,120,33897,1,,,1000,30,100,200,2,"top,wrist","2cam:top,wrist"
sapanostic/so101_pick_cube_v2.0,sapanostic,32,0,2026-02-06T07:02:40+00:00,2026-02-05T07:51:06+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,50,14398,1,,,1000,15,100,200,3,"left,right,wrist","3cam:left,right,wrist"
sapanostic/so101_pick_cube_v2.01,sapanostic,73,0,2026-02-06T06:39:21+00:00,2026-02-05T07:52:40+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,50,16799,1,,,1000,15,100,200,3,"left,right,wrist","3cam:left,right,wrist"
sapanostic/so101_offline_eval,sapanostic,77,0,2025-12-28T23:49:26+00:00,2025-12-28T23:09:50+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,28,6237,4,,,1000,15,100,200,3,"front,top,wrist","3cam:front,top,wrist"
sapanostic/pen-placement-task,sapanostic,54,0,2025-11-23T23:57:26+00:00,2025-09-18T05:24:03+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so101_follower,101,60277,1,,,1000,30,100,500,2,"side,wrist","2cam:side,wrist"
sapanostic/pen-placement-home,sapanostic,11,0,2025-11-19T11:04:53+00:00,2025-11-19T11:04:39+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so101_follower,10,5829,1,,,1000,30,100,500,2,"side,wrist","2cam:side,wrist"
shimazukosen/eval_act_so101_airhockey_0128,shimazukosen,8,0,2026-01-28T02:31:27+00:00,2026-01-28T02:31:00+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,30,11816,1,,,1000,30,100,200,1,front,1cam:front
shimazukosen/eval_act_so101_airhockey_0127,shimazukosen,17,0,2026-01-27T05:01:41+00:00,2026-01-27T05:01:24+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,30,8287,1,,,1000,30,100,200,1,front,1cam:front
shimazukosen/act_so101_airhockey_0123_afterdel,shimazukosen,20,0,2026-01-26T00:50:25+00:00,2026-01-26T00:49:58+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,12,21599,1,,,1000,30,100,200,1,front,1cam:front
shimazukosen/act_so101_airhockey_0123,shimazukosen,35,0,2026-01-26T00:22:10+00:00,2026-01-23T03:25:07+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,13,23399,1,,,1000,30,100,200,1,front,1cam:front
shimazukosen/eval_act_so101_act_policy_airhockey_1226_pc,shimazukosen,33,0,2026-01-23T01:12:48+00:00,2026-01-23T00:53:32+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,30,8123,1,,,1000,30,100,200,1,front,1cam:front
shimazukosen/eval_so101_act_policy_airhockey_1226_colab,shimazukosen,28,0,2026-01-16T02:35:42+00:00,2026-01-16T02:08:18+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,30,8279,1,,,1000,30,100,200,1,front,1cam:front
shimazukosen/so101_airhockey_640x360,shimazukosen,11,0,2026-01-13T02:55:39+00:00,2026-01-13T02:06:15+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,7429,1,,,1000,30,100,200,1,front,1cam:front
shimazukosen/so101_act_policy_airhockey_1226_4,shimazukosen,14,0,2025-12-26T00:57:35+00:00,2025-12-26T00:57:19+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,7429,1,,,1000,30,100,200,1,front,1cam:front
shuhei25/30ep_only_1_feedback4,shuhei25,42,0,2026-01-21T11:48:49+00:00,2026-01-21T11:48:24+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,30,2896,1,,,1000,30,100,200,1,front,1cam:front
shuhei25/11ep_only_1_feedback,shuhei25,23,0,2026-01-21T11:06:59+00:00,2026-01-21T11:06:44+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,11,1015,1,,,1000,30,100,200,1,front,1cam:front
shuhei25/30ep_only_1_feedback2,shuhei25,25,0,2026-01-21T11:02:55+00:00,2026-01-21T11:02:34+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,20,2009,1,,,1000,30,100,200,1,front,1cam:front
shuhei25/VFolding_200_centerleftright_with_feedback,shuhei25,39,0,2026-01-16T13:41:57+00:00,2026-01-16T13:34:16+00:00,False,0,0,1,laundry_folding,1,1,v3.0,so101_follower,200,76408,1,,,1000,30,100,500,1,front,1cam:front
shuhei25/20episode_for_feedback,shuhei25,28,0,2026-01-15T02:33:28+00:00,2026-01-14T10:49:16+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,20,7605,1,,,1000,30,100,200,1,front,1cam:front
shuhei25/test_feedback_function_Jan14_temae,shuhei25,15,0,2026-01-14T10:04:29+00:00,2026-01-14T10:03:55+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,20,11817,1,,,1000,30,100,200,1,front,1cam:front
shuhei25/eval_leftrightcenter_no_crease_40percent,shuhei25,4,0,2026-01-08T09:03:25+00:00,2026-01-08T09:03:07+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,11,6580,1,,,1000,30,100,500,1,front,1cam:front
shuhei25/VTwiceFolding_251206_01,shuhei25,3,0,2025-12-06T08:01:07+00:00,2025-12-06T08:00:50+00:00,False,0,0,1,laundry_folding,1,1,v3.0,so101_follower,10,5434,1,,,1000,30,100,500,1,front,1cam:front
shuhei25/VTwiceFolding_251206_00,shuhei25,9,0,2025-12-06T07:53:07+00:00,2025-12-06T07:52:50+00:00,False,0,0,1,laundry_folding,1,1,v3.0,so101_follower,10,5946,1,,,1000,30,100,500,1,front,1cam:front
shuhei25/VFolding_251206_10,shuhei25,4,0,2025-12-06T07:26:28+00:00,2025-12-06T07:26:14+00:00,False,0,0,1,laundry_folding,1,1,v3.0,so101_follower,10,3398,1,,,1000,30,100,500,1,front,1cam:front
shuhei25/VFolding_251206_09,shuhei25,4,0,2025-12-06T07:21:58+00:00,2025-12-06T07:21:43+00:00,False,0,0,1,laundry_folding,1,1,v3.0,so101_follower,10,2999,1,,,1000,30,100,500,1,front,1cam:front
shuhei25/VFolding_251206_08,shuhei25,3,0,2025-12-06T07:15:01+00:00,2025-12-06T07:14:47+00:00,False,0,0,1,laundry_folding,1,1,v3.0,so101_follower,10,2822,1,,,1000,30,100,500,1,front,1cam:front
shuhei25/VFolding_251206_07,shuhei25,3,0,2025-12-06T07:11:20+00:00,2025-12-06T07:11:02+00:00,False,0,0,1,laundry_folding,1,1,v3.0,so101_follower,10,3486,1,,,1000,30,100,500,1,front,1cam:front
shuhei25/VFolding_251206_06,shuhei25,7,0,2025-12-06T06:57:04+00:00,2025-12-06T06:56:44+00:00,False,0,0,1,laundry_folding,1,1,v3.0,so101_follower,10,4147,1,,,1000,30,100,500,1,front,1cam:front
shuhei25/VFolding_251206_05,shuhei25,2,0,2025-12-06T06:51:38+00:00,2025-12-06T06:51:22+00:00,False,0,0,1,laundry_folding,1,1,v3.0,so101_follower,10,4510,1,,,1000,30,100,500,1,front,1cam:front
shuhei25/VFolding_251206_04,shuhei25,7,0,2025-12-06T06:44:08+00:00,2025-12-06T06:43:56+00:00,False,0,0,1,laundry_folding,1,1,v3.0,so101_follower,10,4482,1,,,1000,30,100,500,1,front,1cam:front
shuhei25/VFolding_251206_03,shuhei25,6,0,2025-12-06T06:38:16+00:00,2025-12-06T06:37:57+00:00,False,0,0,1,laundry_folding,1,1,v3.0,so101_follower,10,3974,1,,,1000,30,100,500,1,front,1cam:front
shuhei25/VFolding_251206_02,shuhei25,7,0,2025-12-06T06:31:58+00:00,2025-12-06T06:31:43+00:00,False,0,0,1,laundry_folding,1,1,v3.0,so101_follower,10,3378,1,,,1000,30,100,500,1,front,1cam:front
shuhei25/VFolding_251206_01,shuhei25,2,0,2025-12-06T06:25:24+00:00,2025-12-06T06:25:10+00:00,False,0,0,1,laundry_folding,1,1,v3.0,so101_follower,10,3295,1,,,1000,30,100,500,1,front,1cam:front
shuhei25/VFolding_251205_00,shuhei25,3,0,2025-12-05T07:35:51+00:00,2025-12-05T07:35:41+00:00,False,0,0,1,laundry_folding,1,1,v3.0,so101_follower,10,2975,1,,,1000,30,100,500,1,front,1cam:front
shuhei25/merged_folding_dataset_1203,shuhei25,8,0,2025-12-03T12:48:50+00:00,2025-12-03T12:05:49+00:00,False,0,0,1,laundry_folding,1,1,v3.0,so101_follower,20,8980,1,,,1000,30,100,500,1,front,1cam:front
songzybong/record-test,songzybong,18,0,2026-01-16T07:42:02+00:00,2026-01-16T07:14:10+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,30,9773,1,,,1000,30,100,200,1,wrist,1cam:wrist
sreetz-nv/so101_teleop_vials_rack_left_augment_01-02,sreetz-nv,40,0,2026-02-02T18:12:58+00:00,2026-02-02T18:12:54+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,89,22398,1,,,1000,30,100,200,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_rack_left_augment_02,sreetz-nv,39,0,2026-02-02T18:12:21+00:00,2026-02-02T18:12:15+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,82,20324,1,,,1000,30,100,200,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_rack_left_augment_01,sreetz-nv,43,0,2026-02-02T18:11:10+00:00,2026-02-02T18:11:04+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,82,20324,1,,,1000,30,100,200,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_rack_left_real_50,sreetz-nv,63,0,2026-01-29T21:27:42+00:00,2026-01-29T18:29:44+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,49,15516,1,,,1000,30,100,200,2,"front,wrist","2cam:front,wrist"
sreetz-nv/so101_teleop_vials_rack_left_sim_and_real,sreetz-nv,29,0,2026-01-27T22:18:49+00:00,2026-01-27T22:18:33+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,80,19603,2,,,1000,30,100,200,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_rack_left,sreetz-nv,29,0,2026-01-26T23:06:37+00:00,2026-01-26T23:02:53+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,75,18250,1,,,1000,30,100,200,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_to_tray_more_dr_and_cosmos,sreetz-nv,15,0,2026-01-22T01:41:49+00:00,2026-01-22T01:41:28+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,81,15377,2,,,1000,30,100,200,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_to_tray_more_dr,sreetz-nv,32,0,2026-01-22T01:03:52+00:00,2026-01-22T01:02:11+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,71,13357,1,,,1000,30,100,200,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_to_tray_and_cosmos,sreetz-nv,34,0,2026-01-20T18:38:11+00:00,2026-01-20T18:38:08+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,82,16664,2,,,1000,30,100,200,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_to_tray_sim_real_cam_tweak_combined,sreetz-nv,16,0,2026-01-09T22:22:03+00:00,2026-01-09T22:21:50+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,77,16032,2,,,1000,30,100,200,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_to_tray_camera_tweak,sreetz-nv,192,0,2026-01-09T22:13:28+00:00,2026-01-09T22:11:42+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,72,14644,1,,,1000,30,100,200,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_to_tray_sim_real_combined,sreetz-nv,8,0,2026-01-09T00:46:53+00:00,2026-01-09T00:46:50+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,105,23311,1,,,1000,30,100,200,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_to_tray_merged,sreetz-nv,24,0,2026-01-07T02:24:58+00:00,2026-01-07T02:24:40+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,100,21923,1,,,1000,30,100,200,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_to_tray_pt2,sreetz-nv,5,0,2026-01-07T02:13:01+00:00,2026-01-07T02:11:36+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,10472,1,,,1000,30,100,200,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_to_tray_pt1,sreetz-nv,5,0,2026-01-07T01:30:30+00:00,2026-01-07T01:29:02+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,11451,1,,,1000,30,100,200,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_all_merged_v2,sreetz-nv,25,0,2025-12-25T01:03:15+00:00,2025-12-24T19:27:23+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,310,117770,1,,,1000,30,100,200,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_all_merged,sreetz-nv,12,0,2025-12-24T02:43:45+00:00,2025-12-24T02:43:36+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,310,117770,1,,,1000,30,100,500,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_merged,sreetz-nv,27,0,2025-12-24T02:13:33+00:00,2025-12-24T02:13:15+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,102,36611,1,,,1000,30,100,500,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_pt3,sreetz-nv,16,0,2025-12-24T02:09:04+00:00,2025-12-24T01:42:23+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,26,9602,1,,,1000,30,100,500,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_pt4,sreetz-nv,10,0,2025-12-24T02:08:02+00:00,2025-12-24T02:07:54+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,25,8964,1,,,1000,30,100,500,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_pt2,sreetz-nv,7,0,2025-12-24T01:20:19+00:00,2025-12-24T01:19:09+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,25,9255,1,,,1000,30,100,500,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_pt1,sreetz-nv,10,0,2025-12-24T00:46:07+00:00,2025-12-24T00:44:58+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,26,8790,1,,,1000,30,100,500,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_tray_merged,sreetz-nv,14,0,2025-12-24T00:13:42+00:00,2025-12-24T00:13:22+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,105,42809,1,,,1000,30,100,500,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_tray_pt3,sreetz-nv,112,0,2025-12-24T00:09:55+00:00,2025-12-23T23:22:23+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,25,10003,1,,,1000,30,100,500,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_tray_pt4,sreetz-nv,10,0,2025-12-23T23:57:33+00:00,2025-12-23T23:55:46+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,30,11767,1,,,1000,30,100,500,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_tray_pt2,sreetz-nv,7,0,2025-12-23T22:37:17+00:00,2025-12-23T22:35:57+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,25,10342,1,,,1000,30,100,500,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_tray_pt1,sreetz-nv,10,0,2025-12-23T21:58:28+00:00,2025-12-23T21:57:03+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,25,10697,1,,,1000,30,100,500,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_tray_to_tray_merged,sreetz-nv,10,0,2025-12-23T21:21:24+00:00,2025-12-23T21:21:04+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,103,38350,1,,,1000,30,100,500,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_tray_to_tray_pt2,sreetz-nv,10,0,2025-12-23T21:16:17+00:00,2025-12-23T20:11:27+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,25,9813,1,,,1000,30,100,500,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_tray_to_tray_pt4,sreetz-nv,10,0,2025-12-23T21:10:09+00:00,2025-12-23T21:08:59+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,25,8963,1,,,1000,30,100,500,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_tray_to_tray_pt3,sreetz-nv,118,0,2025-12-23T20:35:29+00:00,2025-12-23T20:34:15+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,26,9547,1,,,1000,30,100,500,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_teleop_vials_tray_to_tray,sreetz-nv,7,0,2025-12-23T19:49:59+00:00,2025-12-23T19:48:41+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,27,10027,1,,,1000,30,100,500,2,"ego,external_D455","2cam:ego,external_D455"
sreetz-nv/so101_vial_pickup_simple_real,sreetz-nv,18,0,2025-12-23T16:44:21+00:00,2025-12-23T16:08:02+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so101_follower,40,23461,1,,,1000,30,100,200,2,"external,gripper","2cam:external,gripper"
sreetz-nv/so101_teleop_vials_alt,sreetz-nv,3,0,2025-12-22T22:38:51+00:00,2025-12-22T22:38:46+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,22,8698,1,,,1000,30,1000,20000,2,"ego,external","2cam:ego,external"
sreetz-nv/so101_teleop_vials,sreetz-nv,5,0,2025-12-22T20:31:44+00:00,2025-12-20T01:23:44+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,23,9166,1,,,1000,30,100,500,2,"ego,external","2cam:ego,external"
sreetz-nv/so101_teleop_vials_lightbox_real,sreetz-nv,32,0,2025-12-20T05:36:51+00:00,2025-12-20T05:35:43+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,20,11240,1,,,1000,30,100,500,2,"external,gripper","2cam:external,gripper"
sreetz-nv/so101_teleop_ring_stack,sreetz-nv,9,0,2025-12-12T21:57:57+00:00,2025-12-12T21:49:29+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so101_follower,21,29445,1,,,1000,30,100,500,2,"ego,external","2cam:ego,external"
sriharsha4444/so-101-pick-and-place-10,sriharsha4444,10,0,2026-01-30T01:20:11+00:00,2026-01-30T01:14:54+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,20,5636,1,,,1000,30,100,200,3,"camera0,camera2,camera3","3cam:camera0,camera2,camera3"
sriharsha4444/so-101-pick-and-place-val-9,sriharsha4444,33,0,2026-01-26T08:25:10+00:00,2026-01-26T08:23:59+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,34,10551,1,,,1000,30,100,200,2,"camera2,camera3","2cam:camera2,camera3"
sriharsha4444/so-101-pick-and-place-9,sriharsha4444,48,0,2026-01-26T08:09:20+00:00,2026-01-26T07:51:18+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,102,33145,1,,,1000,30,100,200,2,"camera2,camera3","2cam:camera2,camera3"
sriharsha4444/so-101-pick-and-place-8,sriharsha4444,27,0,2026-01-24T01:20:21+00:00,2026-01-24T01:19:39+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,20,5915,1,,,1000,30,100,200,2,"camera2,camera3","2cam:camera2,camera3"
sriharsha4444/so-101-pick-and-place-7,sriharsha4444,29,0,2026-01-23T21:55:52+00:00,2026-01-23T21:54:53+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,20,6069,1,,,1000,30,100,200,3,"camera0,camera2,camera3","3cam:camera0,camera2,camera3"
sriharsha4444/so-101-pick-and-place-6,sriharsha4444,91,0,2026-01-21T01:26:57+00:00,2026-01-21T01:09:31+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,60,19331,1,,,1000,30,100,200,3,"camera0,camera2,camera3","3cam:camera0,camera2,camera3"
sriharsha4444/so-101-pick-and-place-5,sriharsha4444,51,0,2026-01-20T02:08:18+00:00,2026-01-20T01:27:41+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,80,52159,1,,,1000,30,100,200,3,"camera0,camera2,camera3","3cam:camera0,camera2,camera3"
sriharsha4444/so-101-pick-and-place-4,sriharsha4444,43,0,2026-01-18T07:12:14+00:00,2026-01-18T06:59:25+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,20,12990,1,,,1000,30,100,200,3,"camera0,camera2,camera3","3cam:camera0,camera2,camera3"
sriharsha4444/so-101-pick-and-place-1,sriharsha4444,51,0,2026-01-18T06:14:57+00:00,2026-01-18T04:14:25+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,12,8440,1,,,1000,30,100,200,3,"camera0,camera2,camera3","3cam:camera0,camera2,camera3"
taomon/so101_pick_green_dish,taomon,9,0,2026-01-02T07:13:40+00:00,2026-01-02T07:06:22+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so101_follower,50,13968,1,,,1000,30,100,200,1,side,1cam:side
tilmannb/so101_grab_package_simple,tilmannb,5,0,2025-12-22T13:33:43+00:00,2025-12-22T13:26:46+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,4358,1,,,1000,30,100,200,2,"gripper,iphone","2cam:gripper,iphone"
tilmannb/so101_grab_package,tilmannb,3,0,2025-12-22T11:55:47+00:00,2025-12-22T11:52:10+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,24,13643,1,,,1000,30,100,200,2,"gripper,iphone","2cam:gripper,iphone"
